Batch,Subject,PVC_Nr,Sow,Test_Nr,Novel_pig,NPT_sudden_display_freq,NPT_walking_by_fence_dur,NPT_NP_nose.nose_freq,Agonistic_out_degree,Agonistic_out_strength,Agonistic_betweenness,Agonistic_AUC.Fc,Agonistic_WDC,Mount_out_degree,Mount_out_strength,Mount_betweenness,Mount_AUC.Fc,Mount_WDC,Nose.ano_out_degree,Nose.ano_out_strength,Nose.ano_betweenness,Nose.ano_AUC.Fc,Nose.ano_WDC,Nose.body_out_degree,Nose.body_out_strength,Nose.body_betweenness,Nose.body_AUC.Fc,Nose.body_WDC,Nose.front_out_degree,Nose.front_out_strength,Nose.front_betweenness,Nose.front_AUC.Fc,Nose.front_WDC,Play_out_degree,Play_out_strength,Play_betweenness,Play_AUC.Fc,Play_WDC,Social.resting_out_degree,Social.resting_out_strength,Social.resting_betweenness,Social.resting_AUC.Fc,Social.resting_WDC,Non.agonistic_out_degree,Non.agonistic_out_strength,Non.agonistic_betweenness,Non.agonistic_AUC.Fc,Non.agonistic_WDC
5,12,8515,772,1,8595,0,0,12,12,36,3.56590909090909,4.11111111111111,8.22222222222222,8,19,10.8333333333333,2.18421052631579,4.36842105263158,2,2,0,1,2,7,12,36.7119047619048,2.5,5,11,18,17.0331501831502,3.88888888888889,7.77777777777778,9,25,7.25238095238095,3.66,7.32,2,3,13,0.833333333333333,1.66666666666667,17,115,0.5,4.80434782608696,9.60869565217391
5,12,8515,772,2,8824,0,0,11,12,36,3.56590909090909,4.11111111111111,8.22222222222222,8,19,10.8333333333333,2.18421052631579,4.36842105263158,2,2,0,1,2,7,12,36.7119047619048,2.5,5,11,18,17.0331501831502,3.88888888888889,7.77777777777778,9,25,7.25238095238095,3.66,7.32,2,3,13,0.833333333333333,1.66666666666667,17,115,0.5,4.80434782608696,9.60869565217391
5,13,9089,806,1,8556,0,109.491,12,13,31,19.3761904761905,4.33870967741935,8.67741935483871,0,0,0,0,0,0,0,0,0,0,3,6,10.4761904761905,1,2,11,21,13.6983516483516,3.69047619047619,7.38095238095238,13,37,15.6535714285714,4.90540540540541,9.81081081081081,1,1,25,0.5,1,16,96,5.33333333333333,4.92708333333333,9.85416666666667
5,13,9089,806,2,8629,2,19.502,29,13,31,19.3761904761905,4.33870967741935,8.67741935483871,0,0,0,0,0,0,0,0,0,0,3,6,10.4761904761905,1,2,11,21,13.6983516483516,3.69047619047619,7.38095238095238,13,37,15.6535714285714,4.90540540540541,9.81081081081081,1,1,25,0.5,1,16,96,5.33333333333333,4.92708333333333,9.85416666666667
5,14,8596,810,1,8579,0,131.049,9,11,32,16.6650793650794,3.3125,6.625,2,2,10.25,1,2,1,1,10,0.5,1,3,3,5.54285714285714,1.5,3,3,3,9.49761904761905,1.5,3,13,25,19.6904761904762,5.06,10.12,2,2,25,1,2,15,68,7.20833333333333,4.75,9.5
5,14,8596,810,2,9032,0,62.704,11,11,32,16.6650793650794,3.3125,6.625,2,2,10.25,1,2,1,1,10,0.5,1,3,3,5.54285714285714,1.5,3,3,3,9.49761904761905,1.5,3,13,25,19.6904761904762,5.06,10.12,2,2,25,1,2,15,68,7.20833333333333,4.75,9.5
5,15,9135,809,1,8632,0,50.509,2,13,23,6.14444444444444,4.93478260869565,9.8695652173913,2,2,80.0666666666667,1,2,6,8,0,2.5,5,7,16,7.05952380952381,2.375,4.75,13,24,13.0474969474969,4.625,9.25,11,35,16.7857142857143,3.87142857142857,7.74285714285714,0,0,0,0,0,16,108,0,6.22222222222222,12.4444444444444
5,15,9135,809,2,8522,0,14.748,21,13,23,6.14444444444444,4.93478260869565,9.8695652173913,2,2,80.0666666666667,1,2,6,8,0,2.5,5,7,16,7.05952380952381,2.375,4.75,13,24,13.0474969474969,4.625,9.25,11,35,16.7857142857143,3.87142857142857,7.74285714285714,0,0,0,0,0,16,108,0,6.22222222222222,12.4444444444444
5,16,9180,808,1,8595,0,76.734,3,8,10,11.2547619047619,3.4,6.8,9,14,3.33333333333333,3.35714285714286,6.71428571428571,2,3,10,0.833333333333333,1.66666666666667,4,4,24.1595238095238,2,4,8,9,5.33162393162393,3.61111111111111,7.22222222222222,2,2,6.65,1,2,1,1,0,0.5,1,16,43,44.725,5.82558139534884,11.6511627906977
5,16,9180,808,2,8824,0,38.492,22,8,10,11.2547619047619,3.4,6.8,9,14,3.33333333333333,3.35714285714286,6.71428571428571,2,3,10,0.833333333333333,1.66666666666667,4,4,24.1595238095238,2,4,8,9,5.33162393162393,3.61111111111111,7.22222222222222,2,2,6.65,1,2,1,1,0,0.5,1,16,43,44.725,5.82558139534884,11.6511627906977
5,17,8557,776,NA,NA,NA,NA,NA,16,47,23.1338023088023,4.73404255319149,9.46808510638298,2,2,23.5666666666667,1,2,2,2,0,1,2,2,2,9.82619047619048,1,2,10,19,24.7738095238095,3.39473684210526,6.78947368421053,10,21,12.2678571428571,3.64285714285714,7.28571428571428,1,1,23,0.5,1,17,94,0,6.61702127659574,13.2340425531915
5,18,9028,813,1,8632,0,149.484,0,13,31,8.20681818181818,4.37096774193548,8.74193548387097,2,6,57.9833333333333,0.666666666666667,1.33333333333333,0,0,0,0,0,3,5,18.7333333333333,1.3,2.6,4,6,8.1474358974359,1.66666666666667,3.33333333333333,3,4,6.10238095238095,1.25,2.5,3,4,16,1.25,2.5,16,56,9.90833333333333,5.35714285714286,10.7142857142857
5,18,9028,813,2,8522,0,81.486,23,13,31,8.20681818181818,4.37096774193548,8.74193548387097,2,6,57.9833333333333,0.666666666666667,1.33333333333333,0,0,0,0,0,3,5,18.7333333333333,1.3,2.6,4,6,8.1474358974359,1.66666666666667,3.33333333333333,3,4,6.10238095238095,1.25,2.5,3,4,16,1.25,2.5,16,56,9.90833333333333,5.35714285714286,10.7142857142857
5,2,8548,804,1,8579,0,100.736,18,15,36,7.12824675324675,5.05555555555556,10.1111111111111,6,15,16.3833333333333,1.76666666666667,3.53333333333333,1,1,28.5,0.5,1,5,5,27.4833333333333,2.5,5,10,14,33.9711843711844,3.78571428571429,7.57142857142857,14,34,18.1095238095238,5.79411764705882,11.5882352941176,1,1,9,0.5,1,17,106,0,6.17924528301887,12.3584905660377
5,2,8548,804,2,9032,1,35.975,20,15,36,7.12824675324675,5.05555555555556,10.1111111111111,6,15,16.3833333333333,1.76666666666667,3.53333333333333,1,1,28.5,0.5,1,5,5,27.4833333333333,2.5,5,10,14,33.9711843711844,3.78571428571429,7.57142857142857,14,34,18.1095238095238,5.79411764705882,11.5882352941176,1,1,9,0.5,1,17,106,0,6.17924528301887,12.3584905660377
5,3,8572,804,1,8632,0,104.767,11,13,37,11.6496031746032,4.31081081081081,8.62162162162162,3,6,33.9666666666667,1.16666666666667,2.33333333333333,0,0,0,0,0,2,5,0.5,0.9,1.8,6,10,2.57374847374847,2.6,5.2,6,8,27.6345238095238,2.375,4.75,0,0,0,0,0,16,66,22.5416666666667,5.74242424242424,11.4848484848485
5,3,8572,804,2,8522,0,46.736,23,13,37,11.6496031746032,4.31081081081081,8.62162162162162,3,6,33.9666666666667,1.16666666666667,2.33333333333333,0,0,0,0,0,2,5,0.5,0.9,1.8,6,10,2.57374847374847,2.6,5.2,6,8,27.6345238095238,2.375,4.75,0,0,0,0,0,16,66,22.5416666666667,5.74242424242424,11.4848484848485
5,4,8653,728,1,8595,0,0,24,11,41,10.3290404040404,2.74390243902439,5.48780487804878,3,5,16,1.1,2.2,1,1,27.5,0.5,1,5,6,12.0333333333333,2.16666666666667,4.33333333333333,7,8,7.62539682539682,3.125,6.25,6,11,11.2,3.04545454545455,6.09090909090909,0,0,0,0,0,14,72,37.5,3.59722222222222,7.19444444444444
5,4,8653,728,2,8824,0,0,27,11,41,10.3290404040404,2.74390243902439,5.48780487804878,3,5,16,1.1,2.2,1,1,27.5,0.5,1,5,6,12.0333333333333,2.16666666666667,4.33333333333333,7,8,7.62539682539682,3.125,6.25,6,11,11.2,3.04545454545455,6.09090909090909,0,0,0,0,0,14,72,37.5,3.59722222222222,7.19444444444444
5,5,9166,810,1,8556,0,72.724,4,15,55,4.32857142857143,4.88181818181818,9.76363636363636,0,0,0,0,0,1,1,0,0.5,1,7,11,20.7238095238095,2.68181818181818,5.36363636363636,14,24,5.12301587301587,6.16666666666667,12.3333333333333,16,54,8.91904761904762,5.94444444444444,11.8888888888889,1,1,0,0.5,1,17,146,1.5,6.17808219178082,12.3561643835616
5,5,9166,810,2,8629,0,78.26,17,15,55,4.32857142857143,4.88181818181818,9.76363636363636,0,0,0,0,0,1,1,0,0.5,1,7,11,20.7238095238095,2.68181818181818,5.36363636363636,14,24,5.12301587301587,6.16666666666667,12.3333333333333,16,54,8.91904761904762,5.94444444444444,11.8888888888889,1,1,0,0.5,1,17,146,1.5,6.17808219178082,12.3561643835616
5,6,8971,806,1,8579,0,89.743,12,12,20,17.8099927849928,4.55,9.1,2,5,1,0.9,1.8,2,7,6.5,0.785714285714286,1.57142857142857,8,9,68.5690476190476,3.61111111111111,7.22222222222222,9,17,30.2347374847375,3.20588235294118,6.41176470588235,13,37,7.85952380952381,5.33783783783784,10.6756756756757,1,1,30,0.5,1,17,96,5.16666666666667,5.67708333333333,11.3541666666667
5,6,8971,806,2,9032,0,92.247,19,12,20,17.8099927849928,4.55,9.1,2,5,1,0.9,1.8,2,7,6.5,0.785714285714286,1.57142857142857,8,9,68.5690476190476,3.61111111111111,7.22222222222222,9,17,30.2347374847375,3.20588235294118,6.41176470588235,13,37,7.85952380952381,5.33783783783784,10.6756756756757,1,1,30,0.5,1,17,96,5.16666666666667,5.67708333333333,11.3541666666667
5,7,8564,776,NA,NA,NA,NA,NA,12,35,15.2353174603175,4,8,0,0,0,0,0,0,0,0,0,0,5,7,30.6452380952381,2.07142857142857,4.14285714285714,5,7,9.01349206349206,2.07142857142857,4.14285714285714,7,12,6.125,2.75,5.5,3,3,22,1.5,3,17,64,25.6666666666667,5.48461538461538,10.9692307692308
5,8,8672,813,1,8595,0,23.501,12,15,45,11.8095238095238,4.7,9.4,4,5,31.2666666666667,1.7,3.4,3,3,34.5,1.5,3,6,9,22.5452380952381,2.5,5,6,7,19.5380952380952,2.64285714285714,5.28571428571429,8,14,22.9619047619048,2.78571428571429,5.57142857142857,0,0,0,0,0,17,83,20.2666666666667,5.45180722891566,10.9036144578313
5,8,8672,813,2,8824,2,26.997,13,15,45,11.8095238095238,4.7,9.4,4,5,31.2666666666667,1.7,3.4,3,3,34.5,1.5,3,6,9,22.5452380952381,2.5,5,6,7,19.5380952380952,2.64285714285714,5.28571428571429,8,14,22.9619047619048,2.78571428571429,5.57142857142857,0,0,0,0,0,17,83,20.2666666666667,5.45180722891566,10.9036144578313
5,9,8530,775,1,8556,0,138.732,3,17,47,6.8218253968254,4.81914893617021,9.63829787234043,6,22,16.1666666666667,1.77272727272727,3.54545454545454,3,3,0,1.5,3,7,11,25.7619047619048,2.95454545454545,5.90909090909091,11,15,16.5584249084249,4.36666666666667,8.73333333333333,10,15,18.2202380952381,3.7,7.4,3,3,0,1.5,3,17,116,9.83333333333333,5.5,11
5,9,8530,775,2,8629,0,63.266,22,17,47,6.8218253968254,4.81914893617021,9.63829787234043,6,22,16.1666666666667,1.77272727272727,3.54545454545454,3,3,0,1.5,3,7,11,25.7619047619048,2.95454545454545,5.90909090909091,11,15,16.5584249084249,4.36666666666667,8.73333333333333,10,15,18.2202380952381,3.7,7.4,3,3,0,1.5,3,17,116,9.83333333333333,5.5,11
